1822,"Minatitlán/Coatzacoalcos National Airport","Mexico",18.1034,-94.5807
1824,"Licenciado Benito Juarez International Airport","Mexico",19.4363,-99.0721
1825,"General Mariano Escobedo International Airport","Mexico",25.7785,-100.107
1826,"General Rafael Buelna International Airport","Mexico",23.1614,-106.266
1828,"Quetzalcóatl International Airport","Mexico",27.4439,-99.5705
1829,"Xoxocotlán International Airport","Mexico",16.9999,-96.7266
1830,"El Tajín National Airport","Mexico",20.6027,-97.4608
1831,"Hermanos Serdán International Airport","Mexico",19.1581,-98.3714
1834,"Piedras Negras International Airport","Mexico",28.6274,-100.535
1835,"Licenciado y General Ignacio Lopez Rayon Airport","Mexico",19.3967,-102.039
1836,"Licenciado Gustavo Díaz Ordaz International Airport","Mexico",20.6801,-105.254
1837,"Puerto Escondido International Airport","Mexico",15.8769,-97.0891
1838,"Querétaro Intercontinental Airport","Mexico",20.6173,-100.186
1839,"General Lucio Blanco International Airport","Mexico",26.0089,-98.2285
1840,"Los Cabos International Airport","Mexico",23.1518,-109.721
1842,"Ponciano Arriaga International Airport","Mexico",22.2543,-100.931
1845,"Francisco Sarabia International Airport","Mexico",25.5683,-103.411
1846,"Angel Albino Corzo International Airport","Mexico",16.5636,-93.0225
1847,"General Abelardo L. Rodríguez International Airport","Mexico",32.5411,-116.97
1848,"General Francisco Javier Mina International Airport","Mexico",22.2964,-97.8659
1850,"Licenciado Adolfo Lopez Mateos International Airport","Mexico",19.3371,-99.566
1851,"Tapachula International Airport","Mexico",14.7943,-92.37
1852,"Cancún International Airport","Mexico",21.0365,-86.8771
1853,"Carlos Rovirosa Pérez International Airport","Mexico",17.997,-92.8174
1854,"General Heriberto Jara International Airport","Mexico",19.1459,-96.1873
1855,"General Leobardo C. Ruiz International Airport","Mexico",22.8971,-102.687
1856,"Ixtapa Zihuatanejo International Airport","Mexico",17.6016,-101.461
1858,"Playa De Oro International Airport","Mexico",19.1448,-104.559
1863,"Augusto C. Sandino (Managua) International Airport","Nicaragua",12.1415,-86.1682
1865,"Bocas Del Toro International Airport","Panama",9.34085,-82.2508
1866,"Cap Manuel Niño International Airport","Panama",9.45896,-82.5151
1867,"Enrique Malek International Airport","Panama",8.391,-82.435
1869,"Marcos A. Gelabert International Airport","Panama",8.97334,-79.5556
1871,"Tocumen International Airport","Panama",9.07136,-79.3835
1879,"Golfito Airport","Costa Rica",8.65401,-83.1822
1881,"Daniel Oduber Quiros International Airport","Costa Rica",10.5933,-85.5444
1884,"Nosara Airport","Costa Rica",9.97649,-85.653
1885,"Juan Santamaria International Airport","Costa Rica",9.99386,-84.2088
1887,"Palmar Sur Airport","Costa Rica",8.95103,-83.4686
1889,"Quepos Managua Airport","Costa Rica",9.44316,-84.1298
1892,"Monseñor Óscar Arnulfo Romero International Airport","El Salvador",13.4409,-89.0557
1895,"Cap Haitien International Airport","Haiti",19.733,-72.1947
1897,"Toussaint Louverture International Airport","Haiti",18.58,-72.2925
1901,"Jardines Del Rey Airport","Cuba",22.461,-78.3284
1903,"Vilo Acuña International Airport","Cuba",21.6165,-81.546
1904,"Ignacio Agramonte International Airport","Cuba",21.4203,-77.8475
1905,"Antonio Maceo International Airport","Cuba",19.9698,-75.8354
1908,"Mariana Grajales Airport","Cuba",20.0853,-75.1583
1909,"José Martí International Airport","Cuba",22.9892,-82.4091
1910,"Frank Pais International Airport","Cuba",20.7856,-76.3151
1918,"Abel Santamaria Airport","Cuba",22.4922,-79.9436
1923,"Juan Gualberto Gomez International Airport","Cuba",23.0344,-81.4353
1925,"Gerrard Smith International Airport","Cayman Islands",19.687,-79.8828
1926,"Owen Roberts International Airport","Cayman Islands",19.2928,-81.3577
1930,"Leonard M Thompson International Airport","Bahamas",26.5114,-77.0835
1932,"Spring Point Airport","Bahamas",22.4418,-73.9709
1934,"Treasure Cay Airport","Bahamas",26.7453,-77.3913
1937,"South Bimini Airport","Bahamas",25.6999,-79.2647
1941,"Exuma International Airport","Bahamas",23.5626,-75.878
1943,"North Eleuthera Airport","Bahamas",25.4749,-76.6835
1944,"Governor's Harbour Airport","Bahamas",25.2847,-76.331
1946,"Rock Sound Airport","Bahamas",24.8951,-76.1769
1948,"Grand Bahama International Airport","Bahamas",26.5587,-78.6956
1949,"Inagua Airport","Bahamas",20.975,-73.6669
1950,"Deadman's Cay Airport","Bahamas",23.179,-75.0936
1951,"Stella Maris Airport","Bahamas",23.5823,-75.2686
1952,"Mayaguana Airport","Bahamas",22.3795,-73.0135
1953,"Lynden Pindling International Airport","Bahamas",25.039,-77.4662
1956,"San Salvador Airport","Bahamas",24.0633,-74.524
1957,"Philip S. W. Goldson International Airport","Belize",17.5391,-88.3082
1958,"Aitutaki Airport","Cook Islands",-18.8309,-159.764
1959,"Rarotonga International Airport","Cook Islands",-21.2027,-159.806
1960,"Nadi International Airport","Fiji",-17.7554,177.443
1961,"Nausori International Airport","Fiji",-18.0433,178.559
1963,"Fua'amotu International Airport","Tonga",-21.2412,-175.15
1965,"Bonriki International Airport","Kiribati",1.38164,173.147
1968,"Hihifo Airport","Wallis and Futuna",-13.2383,-176.199
1969,"Faleolo International Airport","Samoa",-13.83,-172.008
1970,"Pago Pago International Airport","American Samoa",-14.331,-170.71
1971,"Rurutu Airport","French Polynesia",-22.4341,-151.361
1972,"Tubuai Airport","French Polynesia",-23.3654,-149.524
1975,"Tikehau Airport","French Polynesia",-15.1196,-148.231
1977,"Fakarava Airport","French Polynesia",-16.0541,-145.657
1978,"Manihi Airport","French Polynesia",-14.4368,-146.07
1979,"Totegegie Airport","French Polynesia",-23.0799,-134.89
1980,"Kaukura Airport","French Polynesia",-15.6633,-146.885
1981,"Makemo Airport","French Polynesia",-16.5839,-143.658
1983,"Takapoto Airport","French Polynesia",-14.7095,-145.246
1984,"Arutua Airport","French Polynesia",-15.2483,-146.617
1985,"Mataiva Airport","French Polynesia",-14.8681,-148.717
1986,"Takaroa Airport","French Polynesia",-14.4558,-145.025
1987,"Nuku Hiva Airport","French Polynesia",-8.7956,-140.229
1989,"Bora Bora Airport","French Polynesia",-16.4444,-151.751
1990,"Rangiroa Airport","French Polynesia",-14.9543,-147.661
1991,"Huahine-Fare Airport","French Polynesia",-16.6872,-151.022
1992,"Moorea Airport","French Polynesia",-17.49,-149.762
1993,"Hao Airport","French Polynesia",-18.0748,-140.946
1994,"Maupiti Airport","French Polynesia",-16.4265,-152.244
1995,"Raiatea Airport","French Polynesia",-16.7229,-151.466
1997,"Bauerfield International Airport","Vanuatu",-17.6993,168.32
1998,"Koné Airport","New Caledonia",-21.0543,164.837
1999,"Koumac Airport","New Caledonia",-20.5463,164.256
2000,"Lifou Airport","New Caledonia",-20.7748,167.24
2001,"Nouméa Magenta Airport","New Caledonia",-22.2583,166.473
2002,"Maré Airport","New Caledonia",-21.4817,168.038
2003,"Touho Airport","New Caledonia",-20.79,165.259
2004,"Ouvéa Airport","New Caledonia",-20.6406,166.573
2005,"La Tontouta International Airport","New Caledonia",-22.0146,166.213
2006,"Auckland International Airport","New Zealand",-37.0081,174.792
2007,"Taupo Airport","New Zealand",-38.7397,176.084
2009,"Christchurch International Airport","New Zealand",-43.4894,172.532
2011,"Dunedin Airport","New Zealand",-45.9281,170.198
2012,"Gisborne Airport","New Zealand",-38.6633,177.978
2014,"Hokitika Airfield","New Zealand",-42.7136,170.985
2015,"Hamilton International Airport","New Zealand",-37.8667,175.332
2017,"Kerikeri Airport","New Zealand",-35.2628,173.912
2018,"Kaitaia Airport","New Zealand",-35.07,173.285
2023,"New Plymouth Airport","New Zealand",-39.0086,174.179
2024,"Nelson Airport","New Zealand",-41.2983,173.221
2025,"Invercargill Airport","New Zealand",-46.4124,168.313
2028,"Palmerston North Airport","New Zealand",-40.3206,175.617
2029,"Paraparaumu Airport","New Zealand",-40.9047,174.989
2030,"Queenstown International Airport","New Zealand",-45.0211,168.739
2031,"Rotorua Regional Airport","New Zealand",-38.1092,176.317
2034,"Tauranga Airport","New Zealand",-37.6719,176.196
2035,"Timaru Airport","New Zealand",-44.3028,171.225
2037,"Woodbourne Airport","New Zealand",-41.5183,173.87
2041,"Whakatane Airport","New Zealand",-37.9206,176.914
2042,"Wellington International Airport","New Zealand",-41.3272,174.805
2045,"Whangarei Airport","New Zealand",-35.7683,174.365
2046,"Westport Airport","New Zealand",-41.7381,171.581
2047,"Wanganui Airport","New Zealand",-39.9622,175.025
2048,"Herat Airport","Afghanistan",34.21,62.2283
2050,"Hamid Karzai International Airport","Afghanistan",34.5659,69.2123
2051,"Kandahar Airport","Afghanistan",31.5058,65.8478
2053,"Mazar I Sharif Airport","Afghanistan",36.7069,67.2097
2057,"Bahrain International Airport","Bahrain",26.2708,50.6336
2059,"Abha Regional Airport","Saudi Arabia",18.2404,42.6566
2060,"Al Ahsa Airport","Saudi Arabia",25.2853,49.4852
2061,"Al Baha Airport","Saudi Arabia",20.2961,41.6343
2062,"Bisha Airport","Saudi Arabia",19.9844,42.6209
2064,"King Fahd International Airport","Saudi Arabia",26.4712,49.7979
2066,"Jizan Regional Airport","Saudi Arabia",16.9011,42.5858
2067,"Gassim Airport","Saudi Arabia",26.3028,43.7744
2068,"Gurayat Domestic Airport","Saudi Arabia",31.4124,37.2789
2069,"Ha'il Airport","Saudi Arabia",27.4379,41.6863
2072,"King Abdulaziz International Airport","Saudi Arabia",21.6796,39.1565
2074,"Prince Mohammad Bin Abdulaziz Airport","Saudi Arabia",24.5534,39.7051
2075,"Nejran Airport","Saudi Arabia",17.6114,44.4192
2076,"Al Qaisumah/Hafr Al Batin Airport","Saudi Arabia",28.3352,46.1251
2081,"Rafha Domestic Airport","Saudi Arabia",29.6264,43.4906
2082,"King Khaled International Airport","Saudi Arabia",24.9576,46.6988
2084,"Arar Domestic Airport","Saudi Arabia",30.9066,41.1382
2086,"Sharurah Airport","Saudi Arabia",17.4669,47.1214
2089,"Tabuk Airport","Saudi Arabia",28.3654,36.6189
2090,"Ta’if Regional Airport","Saudi Arabia",21.483,40.5434
2093,"Turaif Domestic Airport","Saudi Arabia",31.6922,38.7315
2095,"Al Wajh Domestic Airport","Saudi Arabia",26.1986,36.4764
2096,"Prince Abdulmohsin Bin Abdulaziz Airport","Saudi Arabia",24.1442,38.0634
2097,"Abadan Airport","Iran",30.3711,48.2283
2103,"Mahshahr Airport","Iran",30.5562,49.1519
2104,"Ahwaz Airport","Iran",31.3374,48.762
2106,"Bushehr Airport","Iran",28.9448,50.8346
2109,"Kish International Airport","Iran",26.5262,53.9802
2110,"Bandar Lengeh Airport","Iran",26.532,54.8248
2114,"Shahid Ashrafi Esfahani Airport","Iran",34.3459,47.1581
2117,"Sanandaj Airport","Iran",35.2459,47.0092
2121,"Esfahan Shahid Beheshti International Airport","Iran",32.7508,51.8613
2123,"Sardar-e-Jangal Airport","Iran",37.3233,49.6178
2131,"Mehrabad International Airport","Iran",35.6892,51.3134
2134,"Bandar Abbas International Airport","Iran",27.2183,56.3778
2136,"Kerman Airport","Iran",30.2744,56.9511
2142,"Birjand Airport","Iran",32.8981,59.2661
2151,"Ramsar Airport","Iran",36.9099,50.6796
2157,"Shiraz Shahid Dastghaib International Airport","Iran",29.5392,52.5898
2162,"Tabriz International Airport","Iran",38.1339,46.235
2164,"Shahid Sadooghi Airport","Iran",31.9049,54.2765
2165,"Zabol Airport","Iran",31.0983,61.5439
2166,"Konarak Airport","Iran",25.4433,60.3821
2167,"Zahedan International Airport","Iran",29.4757,60.9062
2170,"Queen Alia International Airport","Jordan",31.7226,35.9932
2172,"Aqaba King Hussein International Airport","Jordan",29.6116,35.0181
2176,"Kuwait International Airport","Kuwait",29.2266,47.9689
2177,"Beirut Rafic Hariri International Airport","Lebanon",33.8209,35.4884
2179,"Abu Dhabi International Airport","United Arab Emirates",24.433,54.6511
2180,"Bateen Airport","United Arab Emirates",24.4283,54.4581
2188,"Dubai International Airport","United Arab Emirates",25.2528,55.3644
2189,"Fujairah International Airport","United Arab Emirates",25.1122,56.324
2191,"Sharjah International Airport","United Arab Emirates",25.3286,55.5172
2192,"Khasab Air Base","Oman",26.171,56.2406
2194,"Muscat International Airport","Oman",23.5933,58.2844
2195,"Salalah Airport","Oman",17.0387,54.0913
2202,"Faisalabad International Airport","Pakistan",31.365,72.9948
2203,"Gwadar International Airport","Pakistan",25.2333,62.3295
2204,"Gilgit Airport","Pakistan",35.9188,74.3336
2206,"Jinnah International Airport","Pakistan",24.9065,67.1608
2207,"Alama Iqbal International Airport","Pakistan",31.5216,74.4036
2212,"Moenjodaro Airport","Pakistan",27.3352,68.1431
2214,"Multan International Airport","Pakistan",30.2032,71.4191
2217,"Panjgur Airport","Pakistan",26.9545,64.1325
2219,"Peshawar International Airport","Pakistan",33.9939,71.5146
2221,"Quetta International Airport","Pakistan",30.2514,66.9378
2222,"Shaikh Zaid Airport","Pakistan",28.3839,70.2796
2223,"Benazir Bhutto International Airport","Pakistan",33.6167,73.0992
2227,"Sukkur Airport","Pakistan",27.722,68.7917
2233,"Zhob Airport","Pakistan",31.3584,69.4636
2234,"Basrah International Airport","Iraq",30.5491,47.6621
2243,"Rota International Airport","Northern Mariana Islands",14.1743,145.243
2244,"Saipan International Airport","Northern Mariana Islands",15.119,145.729
2246,"Antonio B. Won Pat International Airport","Guam",13.4834,144.796
2249,"Marshall Islands International Airport","Marshall Islands",7.06476,171.272
2251,"Bucholz Army Air Field","Marshall Islands",8.72012,167.732
2252,"Cassidy International Airport","Kiribati",1.98616,-157.35
2254,"Chuuk International Airport","Micronesia",7.46187,151.843
2255,"Pohnpei International Airport","Micronesia",6.9851,158.209
2256,"Babelthuap Airport","Palau",7.36731,134.544
2257,"Kosrae International Airport","Micronesia",5.35698,162.958
2258,"Yap International Airport","Micronesia",9.49891,138.083
2259,"Kinmen Airport","Taiwan",24.4279,118.359
2262,"Taitung Airport","Taiwan",22.755,121.102
2264,"Kaohsiung International Airport","Taiwan",22.5771,120.35
2268,"Taichung Ching Chuang Kang Airport","Taiwan",24.2647,120.621
2270,"Tainan Airport","Taiwan",22.9504,120.206
2272,"Makung Airport","Taiwan",23.5687,119.628
2275,"Taipei Songshan Airport","Taiwan",25.0694,121.552
2276,"Taiwan Taoyuan International Airport","Taiwan",25.0777,121.233
2278,"Hualien Airport","Taiwan",24.0231,121.618
2279,"Narita International Airport","Japan",35.7647,140.386
2280,"Matsumoto Airport","Japan",36.1668,137.923
2281,"Hyakuri Airport","Japan",36.1811,140.415
2284,"Nanki Shirahama Airport","Japan",33.6622,135.364
2286,"Tokachi-Obihiro Airport","Japan",42.7333,143.217
2287,"New Chitose Airport","Japan",42.7752,141.692
2288,"Hakodate Airport","Japan",41.77,140.822
2290,"Memanbetsu Airport","Japan",43.8806,144.164
2291,"Nakashibetsu Airport","Japan",43.5775,144.96
2294,"Wakkanai Airport","Japan",45.4042,141.801
2295,"Iki Airport","Japan",33.749,129.785
2296,"Yamaguchi Ube Airport","Japan",33.93,131.279
2297,"Tsushima Airport","Japan",34.2849,129.331
2298,"Monbetsu Airport","Japan",44.3039,143.404
2299,"Asahikawa Airport","Japan",43.6708,142.447
2304,"Fukue Airport","Japan",32.6663,128.833
2305,"Fukuoka Airport","Japan",33.5859,130.451
2307,"Kagoshima Airport","Japan",31.8034,130.719
2308,"Miyazaki Airport","Japan",31.8772,131.449
2310,"Oita Airport","Japan",33.4794,131.737
2311,"Kitakyūshū Airport","Japan",33.8459,131.035
2312,"Kumamoto Airport","Japan",32.8373,130.855
2313,"Nagasaki Airport","Japan",32.9169,129.914
2316,"Amami Airport","Japan",28.4306,129.713
2322,"Komatsu Airport","Japan",36.3946,136.407
2324,"Toyama Airport","Japan",36.6483,137.188
2326,"Hiroshima Airport","Japan",34.4361,132.919
2327,"Okayama Airport","Japan",34.7569,133.855
2328,"Izumo Airport","Japan",35.4136,132.89
2330,"Miho Yonago Airport","Japan",35.4922,133.236
2332,"Kōchi Ryōma Airport","Japan",33.5461,133.669
2333,"Matsuyama Airport","Japan",33.8272,132.7
2334,"Osaka International Airport","Japan",34.7855,135.438
2335,"Tottori Airport","Japan",35.5301,134.167
2336,"Tokushima Airport/JMSDF Air Base","Japan",34.1328,134.607
2337,"Takamatsu Airport","Japan",34.2142,134.016
2340,"Aomori Airport","Japan",40.7347,140.691
2341,"Yamagata Airport","Japan",38.4119,140.371
2344,"Hanamaki Airport","Japan",39.4286,141.135
2345,"Akita Airport","Japan",39.6156,140.219
2346,"Misawa Air Base","Japan",40.7032,141.368
2347,"Sendai Airport","Japan",38.1397,140.917
2352,"Hachijojima Airport","Japan",33.115,139.786
2356,"Oshima Airport","Japan",34.782,139.36
2359,"Tokyo Haneda International Airport","Japan",35.5523,139.78
2361,"Gwangju Airport","South Korea",35.1232,126.805
2365,"Yeosu Airport","South Korea",34.8423,127.617
2370,"Jeju International Airport","South Korea",33.5113,126.493
2372,"Gimhae International Airport","South Korea",35.1795,128.938
2374,"Ulsan Airport","South Korea",35.5935,129.352
2378,"Gimpo International Airport","South Korea",37.5583,126.791
2380,"Pohang Airport (G-815/K-3)","South Korea",35.988,129.42
2381,"Daegu Airport","South Korea",35.8969,128.655
2384,"Naha Airport","Japan",26.1958,127.646
2387,"New Ishigaki Airport","Japan",24.3964,124.245
2388,"Kumejima Airport","Japan",26.3635,126.714
2390,"Miyako Airport","Japan",24.7828,125.295
2397,"Ninoy Aquino International Airport","Philippines",14.5086,121.02
2399,"Awang Airport","Philippines",7.16524,124.21
2400,"Cagayan De Oro Airport","Philippines",8.41562,124.611
2401,"Pagadian Airport","Philippines",7.83073,123.461
2402,"General Santos International Airport","Philippines",6.058,125.096
2404,"Zamboanga International Airport","Philippines",6.92242,122.06
2409,"San Jose Airport","Philippines",12.3615,121.047
2422,"Daniel Z. Romualdez Airport","Philippines",11.228,125.028
2423,"Bacolod-Silay Airport","Philippines",10.7764,123.015
2425,"Sibulan Airport","Philippines",9.33371,123.3
2426,"Godofredo P. Ramos Airport","Philippines",11.9245,121.954
2429,"Iloilo International Airport","Philippines",10.833,122.493
2430,"Kalibo International Airport","Philippines",11.6794,122.376
2433,"Puerto Princesa Airport","Philippines",9.74212,118.759
2439,"General Urquiza Airport","Argentina",-31.7948,-60.4804
2440,"Islas Malvinas Airport","Argentina",-32.9036,-60.785
2441,"Sauce Viejo Airport","Argentina",-31.7117,-60.8117
2442,"Jorge Newbery Airpark","Argentina",-34.5592,-58.4156
2443,"Ingeniero Ambrosio Taravella Airport","Argentina",-31.3236,-64.208
2452,"El Plumerillo Airport","Argentina",-32.8317,-68.7929
2454,"Suboficial Ay Santiago Germano Airport","Argentina",-34.5883,-68.4039
2455,"Catamarca Airport","Argentina",-28.5956,-65.7517
2456,"Vicecomodoro Angel D. La Paz Aragonés Airport","Argentina",-27.7656,-64.31
2458,"Capitan V A Almonacid Airport","Argentina",-29.3816,-66.7958
2460,"Teniente Benjamin Matienzo Airport","Argentina",-26.8409,-65.1049
2461,"Domingo Faustino Sarmiento Airport","Argentina",-31.5715,-68.4182
2467,"Brigadier Mayor D Cesar Raul Ojeda Airport","Argentina",-33.2732,-66.3564
2469,"Resistencia International Airport","Argentina",-27.45,-59.0561
2470,"Formosa Airport","Argentina",-26.2127,-58.2281
2471,"Cataratas Del Iguazú International Airport","Argentina",-25.7373,-54.4734
2474,"Libertador Gral D Jose De San Martin Airport","Argentina",-27.3858,-55.9707
2476,"Martin Miguel De Guemes International Airport","Argentina",-24.856,-65.4862
2477,"Gobernador Horacio Guzman International Airport","Argentina",-24.3928,-65.0978
2487,"General E. Mosconi Airport","Argentina",-45.7853,-67.4655
2488,"Brigadier Antonio Parodi Airport","Argentina",-42.908,-71.1395
2490,"Almirante Marco Andres Zar Airport","Argentina",-43.2105,-65.2703
2491,"Gobernador Castello Airport","Argentina",-40.8692,-63.0004
2492,"El Tehuelche Airport","Argentina",-42.7592,-65.1027
2495,"Hermes Quijada International Airport","Argentina",-53.7777,-67.7494
2496,"Piloto Civil N. Fernández Airport","Argentina",-51.6089,-69.3126
2497,"Malvinas Argentinas Airport","Argentina",-54.8433,-68.2958
2501,"Comandante Espora Airport","Argentina",-38.725,-62.1693
2508,"Ástor Piazzola International Airport","Argentina",-37.9342,-57.5733
2509,"Presidente Peron Airport","Argentina",-38.949,-68.1557
2512,"Santa Rosa Airport","Argentina",-36.5883,-64.2757
2513,"San Carlos De Bariloche Airport","Argentina",-41.1512,-71.1575
2517,"Aviador C. Campos Airport","Argentina",-40.0754,-71.1373
2518,"Conceição do Araguaia Airport","Brazil",-8.34835,-49.3015
2521,"Araraquara Airport","Brazil",-21.812,-48.133
2522,"Santa Maria Airport","Brazil",-10.984,-37.0703
2524,"Piloto Osvaldo Marques Dias Airport","Brazil",-9.86639,-56.105
2525,"Araçatuba Airport","Brazil",-21.1413,-50.4247
2526,"Val de Cans/Júlio Cezar Ribeiro International Airport","Brazil",-1.37925,-48.4763
2528,"Pampulha - Carlos Drummond de Andrade Airport","Brazil",-19.8512,-43.9506
2531,"Presidente Juscelino Kubistschek International Airport","Brazil",-15.8692,-47.9208
2533,"Atlas Brasil Cantanhede Airport","Brazil",2.84139,-60.6922
2535,"Cascavel Airport","Brazil",-25.0003,-53.5008
2537,"Tancredo Neves International Airport","Brazil",-19.6244,-43.9719
2538,"Campo Grande Airport","Brazil",-20.4687,-54.6725
2539,"Serafin Enoss Bertaso Airport","Brazil",-27.1342,-52.6566
2541,"Diomício Freitas Airport","Brazil",-28.7244,-49.4214
2543,"Bartolomeu Lisandro Airport","Brazil",-21.6983,-41.3017
2544,"Corumbá International Airport","Brazil",-19.0119,-57.6714
2545,"Afonso Pena Airport","Brazil",-25.5285,-49.1758
2547,"Hugo Cantergiani Regional Airport","Brazil",-29.1971,-51.1875
2548,"Marechal Rondon Airport","Brazil",-15.6529,-56.1167
2549,"Cruzeiro do Sul Airport","Brazil",-7.59991,-72.7695
2550,"Presidente Prudente Airport","Brazil",-22.1751,-51.4246
2551,"Eduardo Gomes International Airport","Brazil",-3.03861,-60.0497
2554,"Cataratas International Airport","Brazil",-25.6003,-54.485
2555,"Hercílio Luz International Airport","Brazil",-27.6703,-48.5525
2556,"Fernando de Noronha Airport","Brazil",-3.85493,-32.4233
2559,"Pinto Martins International Airport","Brazil",-3.77628,-38.5326
2560,"Rio Galeão – Tom Jobim International Airport","Brazil",-22.81,-43.2506
2562,"Santa Genoveva Airport","Brazil",-16.632,-49.2207
2564,"Guarulhos - Governador André Franco Montoro International Airport","Brazil",-23.4356,-46.4731
2566,"Altamira Airport","Brazil",-3.25391,-52.254
2568,"Itaituba Airport","Brazil",-4.24234,-56.0007
2569,"Bahia - Jorge Amado Airport","Brazil",-14.816,-39.0332
2570,"Usiminas Airport","Brazil",-19.4707,-42.4876
2572,"Prefeito Renato Moreira Airport","Brazil",-5.53129,-47.46
2575,"Presidente Castro Pinto International Airport","Brazil",-7.14583,-34.9486
2576,"Lauro Carneiro de Loyola Airport","Brazil",-26.2245,-48.7974
2577,"Presidente João Suassuna Airport","Brazil",-7.26992,-35.8964
2578,"Viracopos International Airport","Brazil",-23.0074,-47.1345
2581,"Governador José Richa Airport","Brazil",-23.3336,-51.1301
2582,"Bom Jesus da Lapa Airport","Brazil",-13.2621,-43.4081
2584,"João Correa da Rocha Airport","Brazil",-5.36859,-49.138
2586,"Regional de Maringá - Sílvio Nane Junior Airport","Brazil",-23.4794,-52.0122
2587,"Mário Ribeiro Airport","Brazil",-16.7069,-43.8189
2590,"Zumbi dos Palmares Airport","Brazil",-9.51081,-35.7917
2591,"Alberto Alcolumbre Airport","Brazil",0.050664,-51.0722
2595,"Ministro Victor Konder International Airport","Brazil",-26.88,-48.6514
2596,"Santo Ângelo Airport","Brazil",-28.2817,-54.1691
2597,"Governador Aluízio Alves International Airport","Brazil",-5.76806,-35.3761
2599,"Salgado Filho Airport","Brazil",-29.9944,-51.1714
2602,"Lauro Kurtz Airport","Brazil",-28.244,-52.3266
2603,"João Simões Lopes Neto International Airport","Brazil",-31.7184,-52.3277
2604,"Senador Nilo Coelho Airport","Brazil",-9.36241,-40.5691
2607,"Governador Jorge Teixeira de Oliveira Airport","Brazil",-8.70929,-63.9023
2609,"Plácido de Castro Airport","Brazil",-9.86889,-67.8981
2610,"Guararapes - Gilberto Freyre International Airport","Brazil",-8.12649,-34.9236
2612,"Santos Dumont Airport","Brazil",-22.9105,-43.1631
2613,"Leite Lopes Airport","Brazil",-21.1364,-47.7767
2615,"Professor Urbano Ernesto Stumpf Airport","Brazil",-23.2292,-45.8615
2616,"Marechal Cunha Machado International Airport","Brazil",-2.58536,-44.2341
2618,"Congonhas Airport","Brazil",-23.6261,-46.6564
2619,"Prof. Eribelto Manoel Reino State Airport","Brazil",-20.8166,-49.4065
2621,"Deputado Luiz Eduardo Magalhães International Airport","Brazil",-12.9086,-38.3225
2622,"Trombetas Airport","Brazil",-1.4896,-56.3968
2623,"Senador Petrônio Portela Airport","Brazil",-5.05994,-42.8235
2624,"Tefé Airport","Brazil",-3.38294,-64.7241
2628,"Tabatinga Airport","Brazil",-4.25567,-69.9358
2629,"Tucuruí Airport","Brazil",-3.78601,-49.7203
2630,"São Gabriel da Cachoeira Airport","Brazil",-0.14835,-66.9855
2631,"Paulo Afonso Airport","Brazil",-9.40088,-38.2506
2632,"Rubem Berta Airport","Brazil",-29.7822,-57.0382
2633,"Ten. Cel. Aviador César Bombonato Airport","Brazil",-18.8836,-48.2253
2635,"Mário de Almeida Franco Airport","Brazil",-19.7647,-47.9661
2637,"Brigadeiro Camarão Airport","Brazil",-12.6944,-60.0983
2638,"Eurico de Aguiar Salles Airport","Brazil",-20.2581,-40.2864
2641,"Chacalluta Airport","Chile",-18.3485,-70.3387
2642,"Balmaceda Airport","Chile",-45.9161,-71.6895
2645,"El Loa Airport","Chile",-22.4982,-68.9036
2647,"Pdte. Carlos Ibañez del Campo Airport","Chile",-53.0026,-70.8546
2649,"Diego Aracena Airport","Chile",-20.5352,-70.1813
2650,"Comodoro Arturo Merino Benítez International Airport","Chile",-33.393,-70.7858
2651,"Andrés Sabella Gálvez International Airport","Chile",-23.4445,-70.4451
2656,"Carriel Sur Airport","Chile",-36.7727,-73.0631
2657,"Mataveri Airport","Chile",-27.1648,-109.422
2658,"Cañal Bajo Carlos - Hott Siebert Airport","Chile",-40.6112,-73.061
2662,"La Florida Airport","Chile",-29.9162,-71.1995
2664,"Maquehue Airport","Chile",-38.7668,-72.6371
2665,"El Tepual Airport","Chile",-41.4389,-73.094
2667,"Pichoy Airport","Chile",-39.65,-73.0861
2670,"Francisco De Orellana Airport","Ecuador",-0.462886,-76.9868
2671,"Mariscal Lamar Airport","Ecuador",-2.88947,-78.9844
2672,"Seymour Airport","Ecuador",-0.453758,-90.2659
2673,"José Joaquín de Olmedo International Airport","Ecuador",-2.15742,-79.8836
2678,"Cotopaxi International Airport","Ecuador",-0.906833,-78.6158
2680,"Coronel E Carvajal Airport","Ecuador",-2.29917,-78.1208
2683,"Eloy Alfaro International Airport","Ecuador",-0.946078,-80.6788
2688,"Mariscal Sucre International Airport","Ecuador",-0.129167,-78.3575
2690,"Santa Rosa International Airport","Ecuador",-3.44199,-79.997
2699,"Silvio Pettirossi International Airport","Paraguay",-25.24,-57.52
2705,"El Eden Airport","Colombia",4.45278,-75.7664
2706,"Tres De Mayo Airport","Colombia",0.505228,-76.5008
2708,"Palonegro Airport","Colombia",7.1265,-73.1848
2709,"El Dorado International Airport","Colombia",4.70159,-74.1469
2710,"Ernesto Cortissoz International Airport","Colombia",10.8896,-74.7808
2711,"José Celestino Mutis Airport","Colombia",6.20292,-77.3947
2712,"Gerardo Tobar López Airport","Colombia",3.81963,-76.9898
2713,"Camilo Daza International Airport","Colombia",7.92757,-72.5115
